country,product,entitlement_period,marketing_channel,family_type,hourspendonapp,promo_applied,cross_sell_flag,customer_support__satisfaction,usage_frequency_per_day,asp,previous_year_retention,retention_rate_yr_1,quarter
Japan,p2,Annual,Digital,Y,Medium,N,N,1,5.0,41.18,89.11988807,88.52,2020Q2
USA,p2,Annual,Digital,N,High,Y,Y,3,6.0,37.9905,81.79488546,81.9,2020Q1
India,p1,Monthly,Offline,Y,Low,Y,N,0,3.010655777,11.16027773,70.42277594,65.47903502,2019Q2
India,p1,Monthly,Offline,Y,High,N,N,3,4.0,12.14,71.04776297,68.44,2020Q3
India,p1,Annual,Offline,Y,Medium,N,Y,5,5.0,10.29,67.87865726,71.2,2020Q3
Japan,p1,Bi-annual,Offline,Y,Low,N,Y,3,5.0,20.89,89.09532662,87.6,2019Q4
India,p1,Monthly,Digital,Y,Medium,Y,N,5,3.0,10.0406,73.88591998,66.7238,2019Q4
India,p1,Annual,Digital,Y,Medium,Y,Y,3,4.0,8.9206,71.59374153,67.84,2020Q1
USA,p2,Annual,Offline,N,Medium,N,N,2,3.997460364,36.13683249,87.04027951,76.32792808,2018Q4
USA,p2,Annual,Digital,N,Medium,Y,N,3,4.00701145,40.75112272,75.45769197,73.31170834,2019Q2
India,p1,Monthly,Offline,N,Medium,Y,Y,5,6.0,7.2306,67.48034823,70.89,2020Q3
USA,p1,Annual,Digital,Y,High,N,Y,3,4.0,53.04,81.3502143,78.95,2020Q3
India,p2,Annual,Offline,N,High,Y,N,4,6.019537889,5.071777424,74.14063559,77.09470435,2019Q2
India,p2,Annual,Offline,N,Medium,Y,Y,5,3.0,13.101,81.27097639,81.24,2020Q2
USA,p2,Monthly,Digital,Y,High,N,Y,5,5.020568043,78.68008522,84.97458935,78.19334132,2018Q4
USA,p2,Annual,Offline,Y,High,Y,N,1,5.0,85.4107,80.16917842,82.168,2020Q3
USA,p1,Monthly,Offline,N,High,N,Y,2,4.0,29.99,75.97485591,70.5,2020Q1
Japan,p1,Annual,Digital,Y,High,N,Y,1,5.0,22.99,88.99103638,87.5,2020Q1
Japan,p2,Annual,Digital,Y,High,N,N,4,6.0,40.24,94.51504568,89.95,2020Q2
Japan,p1,Bi-annual,Digital,N,Medium,N,N,3,6.0,11.4,85.64381372,87.84,2019Q4
USA,p1,Monthly,Digital,N,High,Y,Y,3,3.509840851,47.38367873,68.14209263,79.91283518,2019Q1
USA,p1,Monthly,Digital,Y,Medium,Y,N,3,5.0,60.1407,74.52709762,75.1563,2019Q4
India,p1,Monthly,Offline,Y,High,N,Y,4,4.00503045,6.222086957,82.51233974,80.43685971,2019Q3
USA,p2,Monthly,Offline,N,Low,N,N,2,5.0,46.52,75.06539523,75.95,2020Q3
USA,p2,Monthly,Digital,N,High,N,Y,0,3.0,48.45,73.29950865,73.04,2019Q4
India,p1,Annual,Digital,Y,Low,N,Y,1,4.004550027,17.77524766,62.50306937,61.49176063,2018Q4
Japan,p1,Bi-annual,Offline,Y,Low,N,Y,3,5.500128563,15.04565811,72.92649117,83.97672559,2018Q4
USA,p2,Monthly,Digital,Y,High,Y,Y,3,5.017648193,95.20464615,86.22817114,83.53588146,2019Q2
Japan,p2,Annual,Offline,N,High,N,N,3,7.073509096,9.695434571,80.97018592,87.83630597,2019Q3
Japan,p2,Bi-annual,Digital,N,Low,N,Y,4,4.0,27.52,90.38963644,91.47,2020Q2
Japan,p2,Bi-annual,Offline,N,Medium,N,Y,2,6.002767166,19.74317311,81.59404147,81.00274325,2019Q3
USA,p1,Monthly,Digital,Y,Medium,Y,Y,3,5.0,58.9107,81.1007073,77.895,2020Q3
India,p1,Annual,Offline,N,Medium,N,Y,4,4.0,5.99,73.56449126,69.0,2020Q1
India,p1,Monthly,Offline,Y,Low,Y,Y,5,5.0,10.2306,76.81808684,74.24,2020Q3
India,p2,Monthly,Offline,N,Low,N,N,1,5.0,17.99,70.0389028,66.64,2020Q1
USA,p2,Monthly,Digital,Y,High,N,Y,2,3.987801991,54.81668914,79.22324428,76.21983303,2019Q2
India,p2,Annual,Offline,N,Low,N,Y,0,6.007131775,7.476404767,59.82610308,75.42318349,2019Q1
India,p1,Monthly,Digital,Y,High,Y,N,3,4.0,9.8406,70.35238799,70.0402,2020Q3
USA,p1,Annual,Offline,N,Low,N,Y,5,4.003727999,23.69217703,81.76238961,71.58051608,2019Q1
India,p2,Monthly,Digital,N,High,N,Y,1,4.0,19.89,65.03484979,65.6,2020Q2
USA,p2,Annual,Offline,N,Low,Y,N,0,4.0,38.6205,76.31943605,80.91825,2020Q2
Japan,p1,Annual,Digital,N,High,N,Y,4,3.999486756,21.29764066,85.0062141,85.50395682,2019Q3
USA,p1,Annual,Offline,N,Medium,N,Y,2,3.986814905,30.18135711,74.42527825,77.284609,2019Q1
USA,p1,Annual,Offline,N,High,N,Y,5,4.0,25.92,81.29137806,77.07,2020Q3
Japan,p2,Monthly,Digital,N,Low,N,N,5,5.0,33.57,82.25101142,84.74,2019Q4
USA,p1,Monthly,Digital,Y,Medium,Y,N,1,3.516717955,61.86149119,69.82920715,74.17142462,2019Q1
USA,p2,Annual,Digital,N,High,Y,N,4,5.0,36.2407,89.2355754,85.8866,2020Q2
India,p1,Monthly,Digital,Y,High,N,N,3,1.971891422,70.37016262,67.07387977,67.36228405,2019Q1
India,p1,Monthly,Digital,N,Low,Y,Y,4,3.0,6.3207,73.45716881,67.055,2020Q2
India,p2,Annual,Offline,N,High,N,N,5,4.0,13.03,70.45747738,75.95,2020Q3
India,p1,Annual,Digital,Y,Low,Y,N,5,2.089725432,7.64227867,62.68900835,60.96047878,2019Q2
Japan,p2,Annual,Digital,N,Medium,N,N,3,5.994059182,27.38211266,77.33093051,90.57213806,2019Q3
USA,p1,Annual,Offline,N,Low,Y,Y,3,4.498800522,17.31533362,76.74424334,76.01794116,2019Q1
USA,p2,Annual,Digital,N,Medium,Y,Y,3,4.000392531,32.34134281,72.89843568,71.1278249,2019Q3
USA,p2,Annual,Offline,N,Low,Y,Y,5,5.0,37.1907,82.44299061,85.065,2020Q1
Japan,p1,Bi-annual,Offline,N,Low,N,Y,2,6.0,15.33,83.40024668,83.16,2020Q3
USA,p2,Monthly,Offline,N,High,N,Y,1,4.0,50.84,78.89408604,74.65,2020Q3
India,p1,Monthly,Offline,N,High,N,N,3,4.0,5.5,77.13956917,69.12,2020Q3
India,p1,Monthly,Offline,Y,Low,N,N,4,4.0,9.87,71.63166414,69.24,2020Q3
India,p2,Annual,Digital,N,Medium,N,Y,5,4.996380758,8.253400313,64.53710737,63.9333324,2019Q2
Japan,p2,Annual,Digital,Y,Low,N,N,0,6.0,39.63,89.02525117,89.09,2020Q3
Japan,p2,Monthly,Offline,N,High,N,N,1,8.0,36.26,88.29979197,85.48,2020Q2
USA,p1,Annual,Digital,N,Medium,N,Y,3,4.0,23.9,77.68727518,73.09,2020Q3
USA,p2,Annual,Digital,N,Medium,Y,Y,3,4.0,37.9807,83.49720251,82.135,2020Q2
India,p2,Annual,Offline,N,Low,Y,N,4,4.0,16.3805,70.49076544,71.17625,2019Q4
USA,p1,Monthly,Digital,Y,Low,Y,N,3,5.011992109,62.99875864,75.61713584,78.88608948,2019Q2
India,p1,Annual,Digital,N,Low,N,N,1,4.012642773,3.58384587,65.25651572,66.47883176,2019Q1
Japan,p2,Bi-annual,Offline,N,Medium,N,Y,3,6.0,26.63,90.12444354,91.86,2020Q3
USA,p2,Annual,Offline,Y,Medium,N,N,1,6.0,90.93,79.56783223,76.97,2020Q2
Japan,p2,Annual,Digital,N,High,N,Y,1,5.0,31.75,85.67504132,86.24,2019Q4
India,p1,Monthly,Digital,Y,Medium,N,Y,5,2.0,15.86,64.03210495,60.63,2019Q4
USA,p1,Monthly,Digital,N,High,N,Y,1,3.508319569,22.0951216,74.1909038,69.21503308,2019Q1
USA,p1,Annual,Offline,Y,Low,N,N,1,5.0,54.99,73.20510796,73.01,2020Q1
USA,p2,Monthly,Offline,N,Low,Y,N,1,6.0,45.1307,79.59888461,79.45575,2020Q3
Japan,p1,Bi-annual,Offline,N,Low,N,Y,5,5.0,13.49,88.31409748,86.5,2020Q1
USA,p2,Annual,Digital,Y,Low,N,N,4,5.0,89.99,78.63085962,77.665,2020Q1
Japan,p2,Monthly,Digital,N,Low,N,N,1,5.0,38.62,82.26049227,78.955,2020Q2
USA,p2,Monthly,Offline,N,Medium,N,Y,5,4.0,48.64,79.22647974,76.35,2019Q4
India,p2,Annual,Digital,N,High,Y,Y,4,4.0,15.2506,75.42276707,74.1,2019Q4
India,p1,Monthly,Digital,Y,High,N,Y,5,5.0,8.19,71.41177023,69.3,2019Q4
USA,p2,Monthly,Digital,Y,High,Y,Y,5,4.0,96.3707,87.03467337,87.52,2019Q4
Japan,p2,Annual,Digital,N,Medium,N,Y,1,5.0,32.72,81.62939811,83.27,2020Q2
India,p1,Monthly,Offline,Y,Low,N,Y,5,5.981570344,10.42877293,76.49616598,70.69601859,2018Q4
USA,p2,Annual,Offline,N,Medium,N,Y,4,5.0,39.99,79.826095,80.5,2020Q1
USA,p2,Monthly,Digital,N,High,N,N,5,6.0,47.99,75.24973858,75.95,2020Q1
USA,p1,Annual,Offline,Y,Low,Y,N,3,6.0,52.4807,80.25387128,78.8779,2019Q4
USA,p2,Annual,Digital,N,High,N,N,2,4.0,37.29,78.22739515,79.14,2020Q2
Japan,p2,Monthly,Digital,N,Low,N,Y,4,7.031830629,25.15535009,69.32221459,72.47593286,2018Q4
USA,p2,Annual,Offline,N,Low,N,N,4,5.498926008,37.76314442,79.30474101,79.80768427,2019Q3
Japan,p1,Monthly,Offline,N,Low,N,Y,2,6.018356913,18.03065953,63.47705161,66.02472859,2019Q3
Japan,p1,Bi-annual,Digital,Y,Medium,N,Y,1,6.0,20.47,93.3238992,90.52,2020Q2
India,p2,Monthly,Digital,N,Medium,Y,Y,4,3.991705399,16.60993379,77.35629064,72.89357463,2019Q2
Japan,p1,Annual,Digital,N,Low,N,N,4,4.01719092,13.5402069,67.36517279,87.32667899,2019Q3
Japan,p1,Monthly,Digital,Y,High,N,Y,2,5.0,29.53,76.64258942,77.46,2020Q3
USA,p2,Annual,Offline,Y,High,N,Y,4,5.0,90.75,85.09195032,83.24,2019Q4
India,p1,Monthly,Digital,Y,High,Y,Y,5,3.991689618,7.635559467,66.09186555,60.29683962,2019Q2
USA,p1,Monthly,Offline,Y,High,Y,N,5,4.014019196,39.77525413,77.71999083,79.45792555,2019Q2
India,p1,Monthly,Offline,Y,Medium,N,N,4,5.0,11.3,74.28258253,68.79,2019Q4
USA,p1,Annual,Digital,N,Medium,Y,N,4,6.0,20.6907,83.93103233,79.0978,2020Q2
Japan,p2,Monthly,Digital,N,High,N,N,2,4.006686797,32.70918952,82.81516176,78.33237588,2019Q2
USA,p2,Monthly,Digital,N,Medium,N,Y,2,3.996935428,28.33906688,70.4908129,66.51334328,2019Q1
India,p2,Annual,Offline,Y,Medium,N,N,5,5.0,8.37,73.4826753,76.01,2020Q2
Japan,p2,Bi-annual,Offline,N,High,N,Y,1,7.0,25.43,93.49777467,93.06,2020Q2
USA,p2,Annual,Digital,N,Low,Y,N,2,4.0,37.3007,77.02484527,80.1079,2020Q3
USA,p2,Monthly,Offline,Y,Low,Y,N,5,3.995425755,25.12532172,86.4558128,80.82926131,2019Q2
USA,p2,Annual,Offline,N,High,Y,Y,5,5.001324432,34.45544533,82.08157337,92.94923247,2019Q3
India,p2,Monthly,Offline,Y,Low,N,Y,4,4.0,15.18,72.96764631,69.81,2019Q4
India,p2,Annual,Digital,Y,Low,Y,N,2,4.0,5.5,80.57078628,77.85415,2019Q4
India,p1,Monthly,Digital,N,Medium,Y,N,1,3.0,5.86,66.07315839,66.6275,2019Q4
Japan,p2,Annual,Digital,Y,Low,N,N,2,5.488772485,76.26682054,88.19411986,86.99529509,2019Q3
Japan,p2,Bi-annual,Digital,Y,Low,N,Y,2,6.0,41.46,87.14067464,90.53,2019Q4
USA,p2,Monthly,Offline,N,Low,N,N,3,5.0,47.7,76.89123218,74.77,2020Q2
India,p2,Annual,Offline,N,Low,Y,N,4,4.0,14.2405,66.20885572,73.31625,2020Q1
India,p2,Monthly,Digital,N,Medium,Y,Y,1,2.996558825,21.5381492,70.09081825,71.06742135,2018Q4
India,p1,Monthly,Offline,N,Low,Y,Y,4,6.007614643,23.42496534,73.59209193,66.94485179,2019Q2
India,p1,Annual,Offline,Y,Low,Y,Y,3,4.010290511,5.173501,73.00160358,62.69031507,2019Q2
India,p1,Monthly,Offline,N,High,Y,N,1,4.0,5.5,72.40795369,70.3908,2020Q3
India,p1,Annual,Digital,N,Low,Y,Y,5,3.997467843,8.921348698,74.8937687,75.53551083,2018Q4
USA,p1,Monthly,Offline,Y,Medium,Y,N,3,5.0,61.4406,73.54426802,75.3836,2020Q3
USA,p1,Annual,Offline,Y,Low,Y,Y,5,4.0,51.6906,83.02685339,82.15,2020Q1
India,p2,Monthly,Offline,Y,High,Y,Y,5,4.50295734,23.04911691,74.64074595,75.22805221,2019Q3
India,p2,Annual,Offline,Y,Medium,N,N,3,4.0,9.9,73.1083221,73.5,2020Q1
USA,p1,Monthly,Offline,Y,Medium,N,N,5,7.0,64.02,71.69950548,73.51,2019Q4
India,p2,Monthly,Offline,N,Low,Y,Y,1,5.00602146,14.55738673,74.94397935,72.30666774,2018Q4
India,p2,Annual,Digital,Y,Low,Y,Y,5,5.0,9.676,79.93797724,74.89,2020Q3
India,p2,Monthly,Offline,N,Low,Y,N,2,3.988168116,10.6312893,69.30427095,67.24000851,2019Q3
India,p1,Annual,Offline,N,High,Y,N,4,4.994704642,23.84691375,74.75227644,76.62743803,2018Q4
Japan,p2,Annual,Digital,Y,Medium,N,N,4,5.0,42.57,88.13134051,88.6,2020Q2
India,p2,Monthly,Digital,Y,Low,Y,N,5,4.015426818,10.96891689,71.5097894,76.83415632,2019Q1
India,p2,Monthly,Digital,Y,Low,N,Y,2,5.0,12.99,62.71258876,67.25,2020Q1
Japan,p2,Monthly,Digital,Y,Low,N,N,3,2.0,52.09,79.64686119,79.975,2019Q4
USA,p2,Annual,Offline,Y,Medium,Y,Y,4,7.0,82.1706,88.23758955,86.69,2020Q3
India,p1,Monthly,Offline,N,Medium,N,N,3,4.995107772,11.13846209,59.49572617,64.90022575,2019Q3
USA,p2,Annual,Offline,Y,Low,Y,N,3,3.0,83.6907,79.81120567,82.3151,2020Q1
India,p1,Annual,Digital,Y,Medium,N,N,1,3.0,9.49,66.18803744,59.78,2020Q1
Japan,p2,Monthly,Digital,Y,High,N,Y,3,5.0,48.36,89.69685088,86.63,2020Q3
India,p2,Monthly,Offline,Y,Low,N,Y,4,3.020624836,14.26039726,70.57369333,64.42941653,2019Q3
Japan,p1,Annual,Digital,N,Low,N,N,1,5.0,16.5,73.9787442,78.36,2020Q2
India,p1,Monthly,Digital,Y,High,N,N,1,5.026328455,10.01305024,61.11953051,57.67683847,2019Q1
Japan,p2,Monthly,Offline,N,Medium,N,N,3,5.0,34.65,85.65491684,86.11,2020Q2
USA,p2,Annual,Digital,N,Low,Y,N,5,2.99899134,35.22912792,84.99789931,72.4430749,2019Q2
Japan,p1,Annual,Digital,Y,High,N,Y,5,5.000777626,28.745152,83.47397742,79.20352651,2018Q4
Japan,p1,Annual,Digital,Y,High,N,N,4,6.0,22.05,78.33836738,88.16,2020Q3
USA,p2,Monthly,Offline,Y,High,N,N,3,6.0,109.48,75.70060604,72.99,2019Q4
Japan,p2,Bi-annual,Offline,Y,Low,N,Y,0,6.0,35.71,90.08168647,93.28,2020Q3
India,p2,Annual,Offline,N,Medium,N,N,4,3.0,17.8,67.8630423,67.75,2020Q2
USA,p1,Monthly,Offline,N,Medium,Y,Y,3,4.0,28.1906,73.90086842,74.2,2020Q1
Japan,p1,Annual,Offline,N,Low,N,Y,2,6.0,13.41,85.98164754,82.58,2020Q3
USA,p1,Annual,Digital,N,High,Y,Y,5,7.0,21.5405,86.39168908,82.0,2019Q4
India,p1,Monthly,Offline,Y,Medium,N,Y,5,4.0,9.5,73.9301506,71.99,2020Q3
Japan,p2,Bi-annual,Offline,N,High,N,N,4,4.005690712,22.28238615,88.12569578,90.69138377,2018Q4
USA,p1,Annual,Digital,Y,High,N,Y,2,5.0,55.31,75.90342052,75.68,2019Q4
India,p2,Annual,Digital,Y,Low,Y,Y,1,4.00488993,12.59113357,69.26898649,60.10120744,2019Q1
India,p2,Monthly,Digital,Y,High,N,Y,5,4.499754492,12.1037112,73.99582488,74.41606524,2019Q3
India,p1,Annual,Offline,N,Medium,N,Y,5,4.995920434,8.584613818,69.3051137,68.99241482,2019Q2
India,p2,Annual,Digital,Y,High,N,N,1,5.003931466,11.41590809,69.57126264,69.52583186,2019Q2
USA,p2,Annual,Offline,Y,High,N,Y,3,5.0,86.52,86.77469896,84.47,2019Q4
USA,p2,Monthly,Offline,Y,High,N,Y,2,5.007797249,104.2137123,85.19788369,86.92581392,2019Q2
USA,p2,Monthly,Offline,N,Medium,N,N,4,6.003707286,50.68080051,78.55340506,77.65837546,2019Q3
Japan,p2,Annual,Digital,Y,High,N,Y,2,6.0,40.77,93.40006652,92.72,2020Q3
USA,p1,Monthly,Offline,N,Low,Y,Y,1,4.0,29.4305,73.07697909,71.51,2020Q3
USA,p2,Annual,Digital,Y,High,N,N,3,5.0,89.99,74.86649177,79.38,2020Q1
Japan,p2,Bi-annual,Offline,N,High,N,Y,1,6.982792415,29.51249,89.18570639,92.11351934,2019Q1
Japan,p2,Annual,Offline,Y,Medium,Y,N,3,7.076199762,103.6986899,77.93990651,88.49166848,2019Q1
India,p2,Annual,Offline,Y,High,Y,N,5,4.0,11.33,75.46736058,80.047,2020Q3
India,p1,Monthly,Offline,Y,High,N,N,3,6.0,11.27,70.77780318,69.8,2019Q4
India,p2,Annual,Digital,Y,High,Y,Y,5,2.0,6.09,87.02753446,84.22,2020Q3
USA,p2,Annual,Offline,N,Medium,Y,N,5,5.0,34.3307,88.85012135,87.2723,2020Q2
India,p2,Annual,Digital,N,Low,Y,Y,5,4.514962026,9.711743478,66.03306177,69.05232347,2019Q3
Japan,p1,Annual,Offline,N,Low,N,N,3,4.0,17.63,77.95668007,79.68,2020Q2
USA,p1,Monthly,Offline,N,Low,N,N,3,5.0,29.99,67.71222733,68.11,2020Q1
India,p1,Annual,Digital,N,Low,Y,Y,3,4.0,7.9305,74.97689114,63.91,2020Q3
India,p1,Annual,Offline,N,Low,Y,Y,1,5.0,7.6907,69.9375384,71.175,2020Q3
India,p1,Annual,Digital,Y,Low,Y,N,1,4.00066012,7.722483236,71.06596243,74.38245025,2018Q4
India,p1,Annual,Digital,N,High,Y,N,5,4.0,5.6306,74.09259375,67.522,2020Q1
USA,p1,Monthly,Digital,Y,High,N,N,1,3.50146136,42.95131278,76.66741424,71.62392634,2019Q3
USA,p1,Annual,Offline,Y,Low,Y,Y,5,5.0,50.4306,82.05438132,83.41,2019Q4
Japan,p1,Bi-annual,Digital,N,Low,N,Y,2,6.0,12.48,89.95313202,88.01,2020Q3
Japan,p1,Annual,Digital,Y,High,N,Y,1,6.0,20.33,89.02433944,90.16,2020Q3
USA,p1,Annual,Offline,Y,Medium,Y,N,4,4.0,51.8006,81.48159062,79.8776,2020Q3
Japan,p1,Bi-annual,Digital,N,Medium,N,N,3,6.0,11.57,84.25840233,87.67,2020Q2
USA,p1,Monthly,Offline,Y,High,Y,N,2,5.002435561,48.11503237,81.69258731,75.16722617,2019Q3
Japan,p2,Monthly,Digital,N,Low,N,Y,1,5.0,37.15,88.1735873,82.09,2019Q4
India,p1,Annual,Offline,N,High,Y,Y,5,3.997627268,1.413129448,80.69416697,70.94541262,2019Q3
India,p1,Monthly,Offline,Y,Medium,Y,N,5,5.0,10.9155,72.96636319,72.03,2020Q1
USA,p1,Annual,Digital,Y,Medium,Y,N,3,4.0,52.2405,76.50079791,77.6895,2020Q1
India,p2,Annual,Offline,Y,Low,Y,Y,5,6.0,9.207,76.70543393,79.18,2020Q1
India,p1,Monthly,Offline,Y,Medium,Y,Y,2,3.0,13.1155,65.72740728,67.625,2019Q4
India,p1,Annual,Offline,N,High,N,N,5,4.0,5.5,75.44649078,72.19,2020Q3
USA,p1,Annual,Offline,N,Low,Y,Y,5,6.0,22.6806,78.55267338,81.9,2020Q2
USA,p2,Monthly,Digital,Y,Medium,N,Y,5,6.0,105.84,73.54632089,79.15,2020Q3
India,p2,Annual,Offline,N,Low,N,N,1,3.0,14.99,71.50007343,67.62,2020Q1
India,p2,Annual,Digital,N,Medium,Y,Y,1,2.00500914,9.770003623,58.74132378,67.4007606,2019Q3
USA,p1,Monthly,Offline,Y,Medium,N,Y,3,3.011466778,65.93828259,63.26986914,78.14899761,2018Q4
India,p2,Monthly,Digital,Y,Low,Y,Y,5,5.0,12.0807,74.72410937,73.83,2020Q1
USA,p2,Monthly,Digital,N,Low,N,N,4,4.0,45.83,72.52865682,75.17,2020Q3
Japan,p1,Monthly,Offline,Y,Medium,N,N,4,5.0,29.74,77.6959872,79.1,2019Q4
USA,p1,Monthly,Digital,Y,Medium,Y,N,4,5.000427554,66.4525129,68.24074278,74.40639477,2019Q1
Japan,p2,Annual,Offline,N,High,N,Y,5,4.513397857,38.44172058,89.42700345,88.33475159,2019Q1
India,p2,Annual,Offline,Y,Medium,Y,N,3,5.0,10.167,77.76037061,77.685,2020Q2
India,p2,Annual,Digital,Y,High,Y,N,1,5.0,6.887,77.37656152,78.8678,2020Q3
India,p1,Monthly,Offline,N,Low,N,Y,5,5.0,6.85,72.32109335,67.14,2020Q3
Japan,p2,Monthly,Offline,Y,High,N,Y,2,4.0,53.5,88.51960553,88.49,2019Q4
India,p2,Monthly,Offline,N,Low,N,N,5,2.0,19.24,69.70979583,67.35,2020Q2
Japan,p1,Bi-annual,Digital,N,Medium,N,Y,0,6.0,14.92,85.02895328,86.07,2020Q2
Japan,p1,Annual,Digital,Y,Low,Y,Y,4,5.01347352,19.82451738,76.28781304,75.04589856,2018Q4
India,p2,Monthly,Offline,Y,Low,N,Y,2,5.0,15.79,74.76324114,68.2,2020Q3
USA,p1,Monthly,Digital,N,Low,N,N,1,4.001369171,32.1616938,72.6577758,83.14738586,2018Q4
India,p1,Annual,Offline,Y,Low,Y,N,2,5.0,13.5206,70.06197221,68.6354,2019Q4
USA,p1,Annual,Offline,N,High,Y,Y,5,3.999152529,27.29808717,79.94657898,85.04389074,2018Q4
USA,p2,Monthly,Offline,N,High,Y,Y,5,5.0,44.3207,89.17106427,84.84,2020Q3
India,p2,Monthly,Digital,N,High,Y,Y,3,2.0,18.271,70.53117346,73.27,2020Q2
India,p2,Monthly,Offline,Y,High,N,Y,1,4.0,17.48,66.24869022,68.51,2019Q4
USA,p2,Annual,Digital,N,Medium,N,Y,4,3.0,39.99,78.52370624,79.0,2020Q1
India,p1,Monthly,Digital,N,High,Y,N,1,4.0,5.5,71.07440372,66.557,2020Q3
India,p2,Annual,Digital,N,Medium,N,Y,5,4.0,17.18,69.40928986,67.81,2019Q4
India,p2,Annual,Digital,Y,Low,N,N,5,5.995199877,16.56918145,85.59950047,81.68362527,2018Q4
Japan,p1,Annual,Digital,N,High,N,Y,2,4.0,15.39,81.87437912,84.6,2020Q2
India,p1,Monthly,Digital,Y,Medium,N,Y,3,4.005344323,14.12580006,66.43149142,65.50226433,2019Q1
India,p1,Annual,Offline,Y,High,Y,Y,2,5.0,7.2206,81.8750651,78.02,2019Q4
Japan,p1,Monthly,Offline,N,High,N,N,0,4.0,19.3,79.58055083,81.5,2020Q2
India,p2,Monthly,Offline,N,Medium,N,N,2,5.007968758,20.68153749,79.10000848,74.60837894,2019Q3
India,p1,Annual,Offline,Y,High,Y,N,5,4.0,6.1006,77.82495627,78.6524,2020Q3
USA,p1,Monthly,Digital,N,Low,N,Y,1,4.758606766,38.81290026,71.23342983,71.93381754,2018Q4
India,p1,Monthly,Digital,Y,Low,N,Y,5,3.409022914,19.09767633,67.77037159,67.14187713,2019Q1
India,p1,Monthly,Digital,Y,Medium,Y,Y,5,4.010717858,52.96469964,70.47453639,70.84741675,2019Q3
India,p1,Annual,Digital,Y,Low,N,N,3,3.992990995,4.644819884,65.70041845,65.13994958,2019Q2
India,p1,Annual,Digital,N,Low,N,Y,4,3.0,5.85,65.08683105,63.64,2020Q3
India,p1,Annual,Digital,Y,Low,N,N,1,4.006102514,24.69140642,66.72110541,72.96430112,2019Q2
USA,p2,Annual,Offline,N,Medium,Y,N,1,3.991345383,37.69793911,86.3320933,78.21838492,2019Q1
India,p1,Annual,Digital,Y,Low,N,N,5,3.994420105,8.435886122,65.30705032,63.03759024,2018Q4
Japan,p2,Bi-annual,Digital,Y,High,N,N,1,5.0,37.13,86.05093909,94.94,2020Q3
India,p1,Monthly,Digital,Y,Medium,Y,Y,4,5.0,13.2255,67.8316163,64.365,2020Q3
Japan,p1,Bi-annual,Digital,N,Low,N,N,1,4.005146372,29.63019514,77.09587382,78.24117844,2018Q4
India,p1,Annual,Digital,N,High,N,N,2,4.990703922,8.89270705,77.88255032,71.19903556,2018Q4
USA,p2,Annual,Digital,N,Medium,N,Y,4,2.990215096,49.48286595,84.45943393,83.38719695,2019Q2
USA,p2,Monthly,Offline,Y,Low,N,N,4,6.0,106.84,74.50240241,77.59,2020Q2
USA,p1,Monthly,Digital,N,Medium,N,Y,5,6.0,29.99,72.75024634,70.0,2020Q1
USA,p1,Annual,Digital,Y,High,N,Y,3,6.0,52.3,80.58181496,79.19,2020Q2
USA,p1,Monthly,Digital,N,Low,N,N,3,4.002294521,28.42237528,68.5349518,66.25164832,2018Q4
USA,p1,Annual,Offline,N,High,Y,Y,1,4.0,22.1305,81.75336658,80.36,2019Q4
Japan,p1,Annual,Digital,Y,Medium,N,Y,5,6.0,25.5,88.30678083,83.49,2020Q3
USA,p1,Annual,Offline,N,High,Y,N,1,4.0,26.0205,84.48595529,74.895,2020Q3
USA,p2,Monthly,Digital,Y,Medium,Y,Y,2,4.0,101.4107,83.05271197,79.805,2019Q4
India,p1,Monthly,Offline,Y,High,N,Y,1,4.008465924,8.395925492,70.87033337,79.73881984,2019Q1
Japan,p1,Annual,Offline,Y,High,N,Y,5,5.0,22.02,90.9834673,89.97,2019Q4
India,p2,Monthly,Offline,Y,Medium,N,Y,4,5.0,12.99,76.72929,74.0,2020Q1
Japan,p1,Annual,Offline,N,Low,N,N,1,4.0,14.99,76.54379803,79.38,2020Q1
Japan,p1,Bi-annual,Offline,Y,Medium,N,Y,3,5.0,25.63,90.65594049,83.36,2019Q4
India,p2,Monthly,Digital,Y,High,Y,N,1,4.0,12.2106,71.40087865,71.6772,2020Q1
USA,p1,Annual,Offline,N,High,Y,N,3,5.0,22.0207,83.40016827,83.5351,2020Q3
India,p2,Annual,Digital,N,Low,N,Y,5,2.0,12.59,76.57053741,71.65,2020Q3
USA,p1,Monthly,Offline,N,Low,N,N,5,3.991282689,20.8726041,63.98234155,66.65148021,2019Q2
India,p2,Annual,Offline,N,High,Y,N,5,5.00066011,8.427145079,81.35435855,79.88174992,2019Q2
USA,p2,Monthly,Offline,N,High,Y,N,5,6.0,43.4507,82.42954797,84.0194,2020Q2
USA,p2,Annual,Digital,N,Medium,Y,N,4,3.997566945,82.47641831,90.5887608,81.51462736,2019Q2
USA,p2,Annual,Offline,N,Medium,Y,Y,2,4.00053553,39.52700687,85.04097611,75.20111622,2019Q2
USA,p1,Monthly,Digital,Y,Low,Y,Y,5,5.0,62.6905,69.36702075,73.5,2020Q1
India,p1,Annual,Digital,Y,High,N,Y,3,4.0,9.48,63.08517875,67.01,2020Q2
USA,p2,Monthly,Offline,N,Medium,N,N,5,5.000400228,51.59624248,82.94170581,69.99555949,2018Q4
