country,product,entitlement_period,marketing_channel,family_type,hourspendonapp,promo_applied,cross_sell_flag,customer_support__satisfaction,usage_frequency_per_day,asp,previous_year_retention,retention_rate_yr_1,quarter
India,p1,Monthly,Offline,Y,Low,N,N,3,5.004952264,17.15005586,82.00382358,83.99068269,2019Q1
Japan,p1,Annual,Offline,Y,Medium,N,N,3,7.0,20.5,85.08695715,87.26,2020Q2
USA,p2,Monthly,Offline,N,Low,Y,Y,5,5.0,45.5206,81.87999038,80.15,2019Q4
India,p2,Monthly,Offline,N,Medium,Y,N,4,5.995299072,16.58787024,86.60197705,82.24083447,2019Q1
USA,p2,Monthly,Offline,N,Medium,Y,Y,3,5.0,47.7405,78.50376798,78.7,2020Q2
USA,p1,Annual,Digital,N,Low,N,Y,4,5.0,24.99,77.39789348,71.5,2020Q1
Japan,p2,Bi-annual,Digital,Y,High,N,Y,5,9.0,36.75,95.0,97.74,2020Q3
India,p2,Monthly,Offline,Y,Medium,Y,Y,5,6.0,10.9107,75.41026192,80.35,2019Q4
India,p2,Annual,Offline,N,Low,Y,N,4,5.0,15.5005,70.46045854,72.05625,2020Q2
India,p1,Annual,Offline,N,High,Y,N,3,4.0,6.4205,73.50535351,71.3,2020Q2
Japan,p2,Annual,Digital,Y,Low,N,Y,5,6.478091084,42.94014266,90.02648923,87.93520381,2019Q1
Japan,p2,Annual,Digital,N,Low,N,N,1,5.0,29.99,84.74192364,83.545,2020Q1
Japan,p2,Monthly,Digital,N,Medium,N,Y,4,5.0,35.99,86.28046107,85.0,2020Q1
USA,p1,Annual,Offline,N,High,N,N,2,5.0,25.93,76.87382537,72.56,2020Q3
India,p2,Annual,Digital,N,High,N,N,5,5.0,17.0,67.73939078,67.08,2020Q2
India,p1,Monthly,Offline,Y,Low,Y,Y,1,4.0,9.2506,67.45865696,71.51,2020Q2
USA,p1,Annual,Offline,N,Medium,N,Y,4,5.0,28.9,75.12095797,71.59,2019Q4
USA,p1,Annual,Offline,Y,High,Y,Y,1,7.0,50.2005,80.22090581,83.94,2019Q4
Japan,p2,Bi-annual,Digital,Y,Medium,N,Y,4,5.002072398,9.8562876,89.09236216,93.11458334,2019Q3
India,p1,Annual,Digital,Y,Medium,Y,N,5,3.0,8.6655,67.93423987,67.7495,2019Q4
India,p1,Annual,Digital,Y,Low,N,N,1,4.0,12.68,58.32693653,56.1,2019Q4
Japan,p2,Monthly,Offline,N,Low,N,N,4,4.011584229,21.07839777,81.09219311,83.67722928,2019Q3
USA,p2,Monthly,Offline,N,High,N,N,5,7.0,47.99,77.23892852,77.42,2020Q1
USA,p1,Annual,Digital,N,Low,N,N,3,3.018743977,29.40292541,70.08949358,64.38174298,2018Q4
USA,p1,Annual,Digital,Y,High,Y,Y,1,4.0,51.6906,79.72867135,80.56,2020Q1
Japan,p2,Bi-annual,Digital,N,Medium,N,Y,0,5.0,23.67,90.73682824,92.82,2019Q4
Japan,p1,Annual,Offline,N,High,N,Y,3,6.0,13.64,83.40334882,86.85,2020Q3
Japan,p1,Monthly,Offline,Y,High,N,Y,2,7.0,25.51,82.50826412,86.48,2020Q3
India,p2,Annual,Offline,Y,Medium,Y,N,3,4.0,9.207,76.26612138,78.645,2020Q1
Japan,p1,Bi-annual,Offline,N,High,N,N,4,5.0,15.77,89.28919545,83.96,2020Q2
India,p2,Monthly,Digital,Y,Low,Y,Y,1,4.0,14.5407,69.31758709,69.4975,2020Q2
India,p1,Monthly,Digital,N,Low,N,N,1,5.01366937,14.80984878,71.0745572,66.68498409,2018Q4
India,p2,Monthly,Offline,N,High,Y,N,5,4.0,17.811,79.4883909,77.074,2020Q3
Japan,p2,Annual,Offline,N,Low,N,N,2,4.498435985,33.77881726,84.05792449,84.73162411,2018Q4
India,p1,Monthly,Offline,N,High,Y,N,3,5.0,6.6405,69.7503776,69.4575,2020Q1
Japan,p1,Annual,Offline,Y,Medium,N,Y,2,6.0,21.77,81.65578617,86.72,2020Q2
India,p1,Monthly,Digital,Y,Medium,N,Y,5,4.0,10.73,69.86162823,65.76,2020Q3
India,p2,Annual,Digital,Y,Low,N,Y,5,3.990456613,9.004713559,66.87850639,65.75380931,2018Q4
USA,p2,Annual,Offline,Y,High,Y,N,1,5.0,85.4107,80.16917842,82.168,2020Q3
India,p1,Annual,Digital,Y,Low,Y,Y,5,2.0,8.9206,67.0882623,68.9,2020Q1
India,p2,Monthly,Offline,N,High,N,Y,0,5.0,15.58,73.62752608,72.41,2019Q4
Japan,p1,Bi-annual,Digital,N,High,N,N,3,5.0,10.9,85.70327572,89.32,2019Q4
Japan,p2,Annual,Digital,Y,Medium,N,N,2,6.0,41.99,84.7658194,87.71,2020Q1
India,p2,Annual,Offline,Y,Low,Y,N,3,5.0,6.617,75.74202913,80.1864,2020Q3
USA,p1,Monthly,Digital,Y,Low,Y,N,2,3.0,64.1806,76.9761291,69.5272,2020Q3
India,p1,Annual,Digital,Y,Medium,Y,N,4,5.011317611,11.5073266,78.1898676,76.52193582,2019Q1
India,p2,Annual,Digital,Y,Low,N,Y,3,3.0,10.32,72.5565107,70.58,2019Q4
India,p2,Monthly,Offline,N,High,N,N,2,3.029726993,15.86770755,72.31190086,69.19652967,2019Q3
USA,p2,Annual,Digital,N,Medium,N,N,3,5.0,41.08,77.37211715,74.86,2019Q4
India,p1,Monthly,Offline,Y,High,Y,Y,5,6.0,14.5057,76.76728609,71.615,2019Q4
Japan,p2,Bi-annual,Offline,Y,High,N,Y,3,6.0,40.49,85.12843126,90.5,2020Q2
Japan,p1,Annual,Digital,N,Medium,N,Y,5,5.0,13.77,82.91312097,84.72,2020Q3
India,p1,Monthly,Digital,N,Low,Y,N,1,5.0,8.8505,65.54845301,61.588,2020Q2
India,p2,Monthly,Offline,Y,Low,Y,Y,4,5.0,12.301,81.56591466,79.965,2020Q2
India,p1,Monthly,Offline,Y,Low,Y,Y,1,5.0,12.0406,69.37694661,68.72,2020Q3
USA,p2,Annual,Offline,Y,High,Y,N,3,5.00411507,89.06606783,81.33539912,85.72934661,2019Q3
USA,p1,Monthly,Digital,N,High,N,N,3,3.0,32.27,70.92155931,66.32,2020Q2
USA,p1,Monthly,Offline,N,High,N,Y,5,4.0,28.64,70.13655863,73.85,2019Q4
USA,p2,Monthly,Offline,Y,Low,Y,N,5,3.995425755,25.12532172,86.4558128,80.82926131,2019Q2
Japan,p2,Bi-annual,Offline,N,Low,N,Y,1,5.001661477,30.10164439,87.82967314,93.18439632,2018Q4
USA,p1,Annual,Offline,N,High,N,Y,5,4.998842672,27.43039043,72.17845739,72.84260343,2019Q2
India,p1,Monthly,Digital,N,High,Y,Y,1,4.0,7.8905,63.41059794,64.9,2020Q2
Japan,p1,Bi-annual,Offline,N,High,N,N,2,5.0,12.72,87.8649362,87.5,2019Q4
USA,p1,Monthly,Digital,N,High,N,N,2,3.0,30.57,66.80285774,65.08,2020Q2
USA,p1,Monthly,Offline,N,Low,Y,Y,4,5.0,26.6106,80.73402336,76.84,2020Q3
India,p2,Annual,Digital,N,Medium,N,Y,4,2.0,14.77,70.59183477,69.22,2020Q2
USA,p2,Annual,Offline,N,High,Y,N,0,6.0,35.3107,79.33637953,86.2923,2020Q2
USA,p2,Monthly,Offline,Y,Low,N,Y,3,5.0,110.0,70.55047122,74.4,2019Q4
Japan,p1,Annual,Offline,N,Low,N,N,1,6.0,15.12,81.61769369,79.25,2019Q4
USA,p2,Annual,Digital,N,High,Y,Y,5,4.0,38.1407,81.49404228,85.72,2020Q2
USA,p2,Monthly,Digital,Y,Low,Y,Y,5,5.0,98.7507,82.47963071,81.93,2020Q3
Japan,p1,Bi-annual,Digital,N,Low,N,Y,3,5.0,13.97,85.63370025,86.52,2020Q2
Japan,p2,Annual,Digital,Y,High,N,Y,2,5.002759472,12.37939753,77.37070065,80.38398395,2018Q4
India,p2,Annual,Offline,Y,Low,N,Y,5,6.997793765,13.45020693,87.61963398,76.75077065,2019Q3
Japan,p1,Annual,Digital,N,Low,N,N,3,2.146635113,31.80761291,61.80414388,67.40778699,2019Q2
India,p1,Monthly,Offline,Y,Low,Y,Y,1,4.995431068,8.25265837,65.28072362,71.4249044,2018Q4
USA,p2,Monthly,Digital,Y,Medium,N,N,3,3.984972436,51.59267444,72.18119063,71.74775867,2019Q3
India,p1,Monthly,Digital,Y,High,N,N,3,3.0,9.3,74.40641824,67.36,2020Q3
India,p2,Monthly,Digital,Y,High,N,Y,5,3.981682021,18.28705096,73.62354482,67.4724775,2019Q1
Japan,p2,Annual,Digital,N,High,N,N,4,6.0,27.04,90.64955431,91.15,2020Q2
India,p2,Annual,Offline,Y,Low,N,Y,5,6.0,12.93,73.62079752,70.97,2019Q4
USA,p2,Annual,Offline,Y,High,Y,N,4,5.0,83.6907,87.51754673,88.0824,2020Q1
India,p1,Monthly,Offline,Y,Low,N,N,2,4.020348311,22.56723625,62.67952719,62.99281402,2019Q1
India,p2,Monthly,Digital,Y,Low,Y,Y,5,4.0,9.921,82.59049898,77.67,2020Q3
USA,p2,Monthly,Offline,N,High,N,N,1,4.0,47.99,73.74151297,75.95,2020Q1
USA,p2,Monthly,Offline,N,Medium,Y,Y,3,6.0,44.7706,81.7137401,81.96,2019Q4
India,p2,Monthly,Offline,N,Low,Y,N,5,4.014129692,12.95556295,72.2959421,73.52116804,2019Q2
Japan,p2,Bi-annual,Offline,Y,Low,N,Y,5,4.996985991,41.35248052,93.30798912,85.87186085,2019Q2
India,p2,Annual,Digital,N,Medium,N,Y,5,3.023988547,6.844513086,77.41653613,74.24413285,2019Q1
Japan,p2,Monthly,Digital,N,Low,N,N,5,4.0,35.16,85.61354359,83.15,2020Q3
India,p2,Annual,Digital,N,Medium,Y,Y,3,3.017892284,5.89315359,64.40394069,66.24844484,2018Q4
USA,p1,Monthly,Offline,Y,Low,N,Y,1,5.0,66.86,73.02415713,70.63,2020Q3
India,p2,Annual,Offline,N,Medium,Y,Y,2,4.0,12.6807,77.5870794,78.3,2020Q2
USA,p1,Annual,Offline,N,High,Y,Y,5,4.0,25.3506,75.52457776,80.82,2020Q2
USA,p1,Monthly,Digital,N,Low,Y,N,3,4.0,28.1906,74.96400226,71.1578,2020Q1
USA,p2,Monthly,Offline,N,Low,N,N,1,4.0,46.61,72.8042068,76.105,2020Q2
Japan,p1,Bi-annual,Offline,N,Medium,N,Y,2,5.0,13.53,86.99322427,82.46,2020Q3
USA,p1,Annual,Digital,N,Medium,N,N,4,4.0,25.85,70.23425052,69.7,2019Q4
Japan,p1,Bi-annual,Digital,N,High,N,N,5,6.0,13.49,93.52233375,89.67,2020Q1
Japan,p2,Annual,Digital,N,Medium,N,N,5,5.0,28.74,88.49522119,87.49,2020Q3
India,p1,Monthly,Offline,N,High,N,Y,2,4.0,5.84,66.14733534,68.05,2019Q4
India,p2,Monthly,Offline,N,Medium,N,N,4,6.0,16.01,77.22216873,71.56,2020Q2
Japan,p1,Annual,Digital,Y,Medium,N,Y,3,5.0,22.99,76.87502434,85.0,2020Q1
USA,p1,Monthly,Offline,N,Low,N,Y,4,4.0,30.45,68.03748973,69.04,2020Q3
Japan,p1,Annual,Offline,N,High,Y,Y,5,3.999671991,11.13155266,76.55667637,79.58241018,2019Q1
USA,p1,Annual,Offline,N,High,N,N,5,4.006541465,22.73066879,80.40553624,86.86092856,2019Q1
USA,p2,Annual,Digital,Y,High,Y,N,5,6.0,85.2106,84.12304622,83.0034,2020Q2
Japan,p1,Annual,Offline,N,High,N,N,3,3.993571363,8.1340488,65.87183345,63.96562704,2019Q3
USA,p2,Monthly,Digital,Y,High,N,Y,3,5.0,107.99,77.57649872,78.0,2020Q1
USA,p2,Monthly,Offline,Y,High,N,N,3,8.0,105.53,81.3446628,81.84,2020Q3
USA,p2,Annual,Offline,Y,Medium,N,Y,5,6.0,89.99,81.54766968,82.0,2020Q1
Japan,p1,Bi-annual,Offline,Y,Medium,N,N,5,7.0,21.44,89.61165556,86.77,2020Q3
USA,p1,Annual,Offline,N,Medium,Y,N,5,6.002040906,13.88177622,81.8510686,77.51248474,2019Q2
USA,p1,Annual,Offline,Y,High,Y,N,1,6.0,52.2405,82.66549488,80.262,2020Q1
USA,p1,Annual,Digital,N,High,N,Y,4,6.0,28.58,69.05703658,69.41,2019Q4
USA,p1,Annual,Offline,Y,High,Y,Y,5,4.0,52.2405,86.7459099,85.05,2020Q1
Japan,p2,Bi-annual,Offline,N,Medium,N,N,0,5.0,27.73,87.98156497,87.95,2020Q3
USA,p2,Monthly,Offline,N,High,N,N,3,5.0,47.82,72.98614872,77.59,2020Q2
USA,p1,Monthly,Offline,N,Low,Y,N,4,4.005250791,53.87482939,80.19270147,69.67857125,2019Q1
USA,p1,Annual,Offline,Y,Medium,N,N,4,4.013542546,25.94831339,78.33624745,71.52762334,2019Q2
India,p1,Annual,Digital,Y,Medium,Y,N,5,3.0,8.3555,70.71435882,68.0595,2020Q3
USA,p2,Annual,Offline,Y,High,Y,N,5,3.991999859,95.09437722,87.9591025,90.0430569,2019Q1
USA,p2,Annual,Offline,N,Low,N,Y,2,5.498322359,26.15686846,85.2191599,79.69185025,2019Q2
Japan,p1,Annual,Offline,Y,Medium,N,N,2,6.0,22.99,85.35036296,83.79,2020Q1
India,p1,Annual,Offline,Y,High,N,N,1,3.0,9.08,77.43949008,70.97,2020Q3
Japan,p2,Bi-annual,Offline,N,High,N,Y,3,5.0,26.99,88.09328287,93.5,2020Q1
USA,p2,Monthly,Digital,N,High,N,N,5,6.0,47.99,75.24973858,75.95,2020Q1
Japan,p1,Bi-annual,Digital,N,Medium,N,Y,5,5.0,12.79,90.62852309,89.2,2020Q3
USA,p2,Annual,Offline,N,Medium,N,Y,4,4.0,41.57,78.80202065,78.92,2019Q4
Japan,p1,Bi-annual,Digital,Y,High,N,Y,1,5.0,18.49,95.0,94.5,2020Q3
USA,p1,Monthly,Digital,Y,High,Y,N,3,4.0,63.5405,78.37793296,72.7235,2020Q3
USA,p1,Monthly,Offline,N,Low,N,N,1,4.501831579,31.17902294,74.83690028,71.30899143,2018Q4
USA,p1,Annual,Digital,N,Medium,N,N,4,6.0,25.44,70.64563587,70.11,2020Q2
Japan,p1,Bi-annual,Offline,N,High,N,Y,5,5.518500138,17.26079716,85.27817129,84.8003604,2019Q1
Japan,p1,Bi-annual,Offline,N,High,N,N,0,7.031051705,24.80957851,83.95793851,77.51165232,2018Q4
India,p2,Annual,Offline,N,Medium,Y,N,5,7.0,14.7407,75.45436573,74.6992,2019Q4
India,p2,Annual,Offline,Y,Medium,Y,N,5,5.0,8.705,73.22550918,78.904,2020Q3
Japan,p1,Annual,Offline,N,Low,N,Y,2,4.0,14.99,80.72778501,81.0,2020Q1
USA,p2,Monthly,Digital,N,Medium,Y,Y,5,3.0,43.191,79.31779755,83.05,2020Q1
Japan,p2,Monthly,Offline,Y,Medium,N,Y,2,6.0,47.24,92.74062992,91.75,2020Q2
India,p2,Monthly,Digital,N,High,N,Y,1,5.0,18.14,66.32414452,67.35,2019Q4
India,p1,Annual,Digital,N,Low,Y,N,2,3.997463842,9.250435659,59.86531271,63.05461827,2019Q1
India,p1,Monthly,Offline,Y,Low,N,N,1,3.0,11.69,64.10050703,64.48,2019Q4
USA,p2,Annual,Offline,Y,High,Y,Y,5,6.0,83.8407,89.88053598,89.73,2019Q4
Japan,p1,Annual,Digital,N,Medium,N,Y,2,5.0,14.54,82.90537837,82.45,2019Q4
USA,p2,Annual,Offline,Y,High,N,N,4,5.98592616,22.95534811,85.28471745,77.06201832,2019Q2
Japan,p1,Monthly,Digital,N,High,N,N,1,3.0,17.99,81.56190136,75.95,2020Q1
India,p2,Annual,Digital,N,Medium,N,Y,2,4.006493228,8.897799572,74.04454087,78.8979247,2019Q2
Japan,p2,Bi-annual,Digital,Y,Low,N,Y,0,5.0,37.25,92.65056245,94.74,2019Q4
India,p1,Monthly,Digital,N,High,N,N,4,3.497953984,7.045370007,63.49813019,67.15202604,2018Q4
India,p2,Monthly,Digital,Y,Medium,Y,N,3,5.0,9.541,77.52410288,75.454,2019Q4
India,p2,Annual,Digital,Y,Medium,N,N,3,2.072027691,10.37465258,85.30679197,91.4500881,2019Q2
USA,p2,Monthly,Offline,N,High,Y,Y,1,5.0,44.6307,84.81162122,82.925,2020Q1
India,p1,Monthly,Offline,Y,Medium,Y,N,3,4.0,11.4806,75.26154403,71.5166,2020Q3
Japan,p2,Bi-annual,Offline,Y,High,N,N,2,6.0,36.94,88.09026681,92.19,2020Q2
India,p1,Monthly,Digital,Y,Medium,N,N,3,5.0,11.49,64.63057842,62.23,2020Q1
USA,p2,Annual,Digital,N,Medium,N,Y,4,5.0,41.06,76.32290024,77.93,2019Q4
USA,p2,Monthly,Digital,Y,High,N,Y,5,4.007563297,110.0,72.41716716,77.90502652,2019Q1
Japan,p2,Annual,Offline,N,Medium,N,Y,5,6.0,29.58,92.1064982,92.41,2019Q4
USA,p1,Monthly,Offline,N,High,N,Y,5,5.001382427,22.99485697,74.59660497,78.30755724,2018Q4
Japan,p2,Monthly,Offline,N,Low,N,N,5,5.003516686,39.47062501,91.90351982,91.19977636,2019Q2
USA,p1,Annual,Offline,N,Medium,Y,Y,5,5.0,20.9705,88.14479873,83.62,2019Q4
USA,p1,Monthly,Offline,Y,High,Y,N,5,7.035046719,52.028678,86.85331729,75.20207952,2018Q4
Japan,p1,Annual,Offline,N,Low,N,N,4,5.0,16.65,79.71989291,81.15,2019Q4
USA,p2,Monthly,Digital,Y,High,Y,Y,3,5.017648193,95.20464615,86.22817114,83.53588146,2019Q2
USA,p2,Monthly,Digital,N,Medium,N,N,3,5.0,45.84,72.04326439,74.67,2019Q4
India,p1,Monthly,Offline,N,High,Y,N,5,5.0,6.5706,72.62715796,73.2354,2020Q1
India,p2,Annual,Offline,N,Medium,N,N,3,3.510123829,16.13130227,74.42807124,74.24157526,2018Q4
USA,p2,Monthly,Digital,Y,Medium,Y,N,1,5.000650823,54.3345264,86.98544069,69.46798997,2019Q3
USA,p2,Annual,Digital,N,High,N,Y,3,6.0,42.71,78.65250074,75.28,2020Q3
India,p2,Annual,Offline,N,High,Y,Y,1,5.0,12.191,80.96355805,80.5,2020Q2
USA,p2,Monthly,Offline,Y,Medium,Y,Y,3,4.0,97.191,82.20488622,83.05,2020Q1
Japan,p1,Monthly,Digital,N,Medium,N,Y,1,6.0,17.93,73.94854401,75.56,2020Q2
Japan,p1,Bi-annual,Offline,Y,High,N,N,3,6.0,20.18,86.40226759,88.03,2020Q3
USA,p2,Monthly,Digital,Y,Medium,Y,N,3,2.981420598,100.9778027,82.2944903,67.86725382,2019Q3
USA,p2,Monthly,Digital,Y,Low,N,Y,5,2.0,110.0,78.15813037,74.04,2020Q2
India,p2,Monthly,Digital,N,High,N,Y,2,3.007937414,18.57016,75.03604999,69.30300606,2019Q2
India,p2,Monthly,Offline,Y,Low,N,Y,2,5.0,15.79,74.76324114,68.2,2020Q3
USA,p1,Annual,Digital,N,High,N,N,2,5.00862605,17.6888983,67.69209721,73.48174343,2019Q3
USA,p2,Annual,Digital,Y,Medium,N,N,3,5.0,89.99,83.2842202,77.42,2020Q1
USA,p2,Annual,Offline,N,High,N,Y,4,7.0,40.76,83.76360482,81.73,2020Q3
India,p1,Monthly,Offline,Y,High,N,Y,4,3.0,11.49,72.63794795,71.0,2020Q1
India,p2,Monthly,Offline,Y,Low,Y,N,5,4.0,11.691,85.20805161,78.9635,2020Q1
Japan,p1,Monthly,Digital,N,Low,N,Y,3,5.0,18.88,74.47610927,75.11,2020Q3
India,p1,Monthly,Digital,N,Medium,Y,N,4,4.0,8.9306,66.74527186,63.0844,2019Q4
Japan,p1,Annual,Digital,N,Low,Y,Y,5,5.006399891,25.21463899,82.58568623,70.67959397,2019Q3
USA,p2,Monthly,Offline,Y,Low,Y,Y,5,6.0,98.4407,85.00073797,85.45,2019Q4
USA,p2,Monthly,Offline,Y,High,Y,N,5,4.346198612,47.37815747,85.12462277,79.77896409,2019Q2
USA,p2,Monthly,Digital,N,Low,Y,Y,1,4.0,45.1106,72.28767983,76.32,2020Q1
Japan,p2,Monthly,Digital,Y,Low,N,N,5,6.0,52.8,77.24719248,80.49,2020Q2
USA,p2,Annual,Digital,Y,Medium,N,N,3,4.0,93.29,72.87453003,75.1,2019Q4
USA,p1,Monthly,Digital,N,Low,Y,N,3,4.0,29.3306,68.09982695,70.0178,2020Q3
India,p1,Monthly,Offline,N,High,N,Y,2,4.0,7.29,69.10807699,65.7,2020Q3
USA,p1,Annual,Digital,Y,Medium,N,Y,2,5.011884876,49.64209101,88.95770118,73.08058999,2019Q1
USA,p1,Annual,Offline,N,High,N,Y,4,6.013000303,33.54690919,87.93472239,89.14023874,2019Q2
India,p2,Annual,Offline,N,High,N,N,1,3.0,14.99,71.81981216,70.56,2020Q1
USA,p1,Annual,Digital,Y,Medium,N,N,3,6.0,57.28,73.13018607,71.7,2020Q3
Japan,p2,Monthly,Offline,Y,Medium,N,Y,5,6.0,48.42,92.80640862,90.57,2019Q4
Japan,p2,Annual,Offline,Y,High,N,Y,2,4.011710923,43.44917651,93.45548783,87.9694544,2019Q3
USA,p1,Monthly,Offline,Y,Medium,Y,N,3,6.0,62.0306,79.30742823,74.7936,2020Q1
USA,p1,Annual,Digital,N,Medium,N,N,1,4.010598033,19.36125636,72.97100149,71.10671353,2019Q1
USA,p2,Annual,Digital,N,Medium,Y,Y,1,5.996083616,39.6158546,70.55089391,63.61692267,2019Q2
USA,p1,Monthly,Digital,N,High,Y,N,4,6.0,25.2707,79.23619484,79.1678,2020Q3
Japan,p1,Bi-annual,Offline,Y,Low,N,Y,2,5.006060848,22.94432022,81.53404179,87.02397408,2019Q1
Japan,p2,Annual,Digital,N,Medium,N,N,4,7.0,29.99,87.44225177,86.24,2020Q1
USA,p1,Annual,Digital,Y,Medium,Y,N,3,4.0,49.5206,77.2741969,80.5994,2020Q3
India,p1,Monthly,Digital,N,High,Y,N,4,3.020416495,7.987415049,79.62974328,69.20231792,2018Q4
India,p2,Annual,Digital,Y,Medium,N,Y,3,3.0,11.2,73.11557206,70.7,2020Q2
India,p2,Monthly,Digital,N,High,Y,Y,3,4.0,16.191,74.71590189,75.35,2020Q1
USA,p2,Monthly,Digital,N,High,Y,Y,1,4.0,43.191,82.76535832,80.85,2020Q1
Japan,p2,Annual,Digital,N,High,N,Y,5,5.0,29.99,90.95917468,90.0,2020Q1
Japan,p1,Annual,Digital,Y,Low,N,N,3,5.0,22.99,82.99456584,82.81,2020Q1
India,p2,Annual,Offline,Y,High,N,N,3,4.0,9.9,77.62568989,75.46,2020Q1
India,p1,Monthly,Offline,Y,Low,Y,N,3,4.683304882,9.136595158,70.13195585,67.82833907,2019Q1
Japan,p1,Monthly,Digital,N,High,N,N,3,4.0,17.99,77.11230436,77.91,2020Q1
USA,p1,Annual,Digital,Y,Low,Y,Y,5,5.0,50.1805,85.44117129,81.335,2020Q3
India,p1,Monthly,Offline,N,High,N,N,4,6.007388895,8.839719373,65.83140158,61.6256362,2018Q4
India,p2,Annual,Offline,Y,High,Y,N,5,4.0,11.33,75.46736058,80.047,2020Q3
India,p1,Annual,Digital,N,Low,N,Y,3,4.0,7.28,67.54179682,61.71,2020Q3
USA,p2,Monthly,Digital,N,High,Y,N,1,6.0,43.191,82.31257106,79.233,2020Q1
Japan,p2,Bi-annual,Digital,Y,Medium,N,Y,4,7.0,35.68,85.58581645,97.31,2020Q2
USA,p1,Annual,Digital,N,Medium,Y,N,3,4.010229189,10.96906868,77.54858613,80.72174738,2018Q4
USA,p2,Annual,Offline,Y,Medium,N,Y,3,5.0,89.73,84.13962783,80.76,2020Q3
India,p2,Monthly,Offline,Y,High,Y,Y,1,6.0,11.4907,74.50819626,78.7,2019Q4
India,p1,Annual,Digital,Y,Medium,Y,Y,3,4.992530429,61.06692458,86.88056865,87.13787749,2018Q4
USA,p1,Annual,Offline,Y,Medium,N,N,2,5.0,54.99,75.28132099,73.5,2020Q1
Japan,p1,Monthly,Offline,N,Low,N,Y,3,6.0,17.99,78.5060896,82.0,2020Q1
USA,p1,Monthly,Digital,Y,Low,Y,Y,1,5.0,60.5906,72.88917883,74.58,2020Q2
Japan,p1,Annual,Offline,N,Low,N,Y,2,5.0,15.34,78.78316148,80.65,2019Q4
India,p2,Annual,Offline,N,Medium,Y,N,3,6.0,15.001,76.00088178,77.723,2019Q4
USA,p1,Monthly,Offline,Y,Medium,Y,N,3,5.0,61.4406,73.54426802,75.3836,2020Q3
India,p1,Monthly,Offline,Y,Low,Y,N,1,3.0,11.1606,59.99841883,68.2008,2020Q3
India,p1,Monthly,Offline,Y,Low,Y,Y,5,3.987893507,8.998006917,71.30288881,68.59808066,2018Q4
USA,p1,Monthly,Offline,N,Low,N,N,5,3.0,31.11,69.82209469,68.46,2020Q3
USA,p1,Annual,Offline,Y,Medium,N,N,5,6.0,54.99,78.01456694,76.44,2020Q1
Japan,p2,Annual,Offline,Y,High,N,N,4,5.0,38.68,91.76567981,96.41,2019Q4
USA,p2,Monthly,Digital,N,Low,Y,Y,5,4.0,43.5607,83.08163868,80.785,2020Q3
USA,p1,Annual,Offline,N,High,Y,N,5,5.0,22.0606,80.28079084,82.4564,2019Q4
Japan,p2,Bi-annual,Offline,Y,Low,N,N,4,7.0,38.93,87.07158261,90.2,2020Q2
USA,p2,Monthly,Offline,N,High,N,Y,5,3.998631565,27.79303185,75.9537623,72.30931208,2019Q1
Japan,p1,Annual,Digital,Y,Low,N,N,1,6.0,22.99,80.17008344,82.32,2020Q1
USA,p2,Monthly,Offline,Y,Low,N,Y,5,4.991983531,38.18053017,82.34302116,95.0,2019Q1
Japan,p1,Monthly,Digital,Y,Low,N,N,3,6.0,25.53,83.26186853,80.37,2020Q2
Japan,p1,Bi-annual,Digital,Y,Medium,N,N,3,6.0,20.99,87.5401844,88.69,2020Q1
India,p2,Monthly,Digital,N,Medium,Y,N,4,5.0,19.7905,69.83181596,65.7285,2019Q4
USA,p2,Monthly,Offline,Y,Low,Y,N,1,4.0,99.1707,80.04088386,79.3807,2020Q3
Japan,p2,Bi-annual,Offline,N,High,N,Y,1,5.00409854,40.51154593,89.31806847,86.35593485,2019Q3
Japan,p1,Monthly,Offline,N,Medium,N,N,1,6.0,18.95,79.07682977,79.89,2020Q2
India,p2,Annual,Digital,N,High,Y,Y,2,3.0,15.8207,73.7033297,73.555,2020Q3
USA,p1,Annual,Digital,Y,Low,N,Y,2,4.0,52.23,77.49872232,77.76,2020Q2
USA,p2,Annual,Digital,N,Low,Y,Y,1,4.0,40.1607,78.08313102,78.885,2020Q3
India,p1,Monthly,Offline,N,Medium,N,Y,5,3.0,6.99,70.23302676,67.5,2020Q1
USA,p2,Monthly,Offline,Y,Medium,N,Y,5,4.018854661,51.38965054,81.93957803,85.05512095,2018Q4
USA,p2,Monthly,Offline,N,Medium,N,Y,5,4.008817037,37.27339423,82.36310325,82.99502774,2018Q4
India,p2,Monthly,Digital,N,Low,Y,N,5,6.0,17.0905,76.02954908,68.68575,2020Q1
India,p1,Annual,Offline,N,Medium,N,N,4,4.0,5.99,69.6793036,67.62,2020Q1
Japan,p2,Monthly,Digital,Y,Low,N,N,4,5.010590344,91.73668493,84.46214438,89.39620541,2019Q1
Japan,p2,Monthly,Digital,Y,Low,N,Y,5,4.0,47.29,88.88979271,87.7,2020Q2
USA,p2,Annual,Offline,N,High,Y,N,4,5.0,37.1605,89.01996936,85.7225,2019Q4
USA,p2,Monthly,Offline,N,High,N,N,2,4.008808736,31.51253271,83.72491966,72.09898731,2019Q3
India,p2,Monthly,Digital,Y,Low,N,N,2,3.00866781,102.0807586,66.99266171,69.78961967,2019Q2
Japan,p1,Bi-annual,Digital,N,High,N,Y,1,6.0,15.6,90.63273978,87.39,2019Q4
